city,description,image_count,latitude,longitude,property_id,property_name,property_type,room_price,room_types,service_value,acceptance_rate,response_time,adult_occupancy,child_occupancy,AC,Newspaper,Parking,WiFi,Card Payment,Elevator,Pickup & Drop,Free Breakfast,Veg Only,Bar,Laundry
Varanasi,main city & main market in varanasi near viswnath tempal & walking distence in ganga river ghat,8.0,25.3000813,83.0015182,107770,shree lodge,Lodge,578.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,0.0,False,True,False,True,False,False,False,False,False,False,False
Yamuna Nagar,,,30.1299858,77.2862167,68986,Hotel Kaveri,Hotel,1162.0,Double A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Varanasi,Hotel Nandini is one of the best hotel in Varanasi. We believe in providing only the best of services and try to constantly exceed your expectations. Keeping in line with our motto Atithi Devo Bhava you would be mesmerized with the warmth of our traditional Indian hospitality blended with the contemporary amenities.,4.0,25.3019829,83.00466159999999,33660,Hotel Nandini,Hotel,662.0,Standard Non AC Room,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Varanasi,"What should you know? Located in the spiritual capital city of India, the Hotel Ganges View is a mansion built in the colonial architecture period. It looks out to the Assi Ghat and is a rare secluded, tranquil spot in Varanasi. Including a garden terrace and a restaurant, this property has a maximum capacity of 15 rooms. Some of the services include free wifi access, room service, laundry and provisions for wheelchair access.Why should you stay here? The main attraction of Hotel Ganges View is its focus on art and culture, an extensive collection of books in the library, hosting cultural events regularly and showcasing of local arts and artefacts.",6.0,25.287401199999998,83.0064392,306,Hotel Ganges View,Hotel,4500.0,Deluxe AC Double Ground Floor,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Thanjavur,"What should you know? Rudra Resort is an affordable hotel situated in Tirumalaisamudram. The hotel has 7 well-furnished rooms offering basic amenities needed for a comfortable stay. Facilities offered at the hotel include an Ayurvedic Spa & Yoga, a multi-cuisine restaurant, conference hall, open auditorium, swimming pool, pool table, childrens play area, garden, and ample car parking space. Some tourist hotspots like Brihadeshwara Temple, Poondi Matha Basilica, Thanjavur Palace, and Thanjavur Museum are close to the hotel.Why should you stay here? The hotel is located close to transportation hubs as well as tourist hotspots making it ideal for transit travellers as well as vacationers.",7.0,10.7478466,78.9891357,47092,Rudra Resort,Resort,3330.0,Single AC Cottage,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Varanasi,"What should you know? The hotel is situated in Assi Ghat. It offers facilities like a 24-hour front desk, wi-fi access, power backup, airport transfer, banquet facility, luggage storage, medical services, parking, and laundry service. Food lovers can enjoy the culinary delights of the in-house dining area that serves delectable dishes. The rooms in this property come with amenities like 24-hour room service, attached bathroom, hot and cold water, telephone facility, cable television, and a writing desk. Why should you stay here? This property offers guests with scenic views of the Ganges river and surrounding ghats, which makes it ideal for all type of guests.",50.0,25.2874069,83.0064392,71946,Holy Ganges view,Hotel,889.0,Standard Non AC Room,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,False,False,True,False,False
Patna,"What should you know? Hotel Orange Inn is in a location where it can be easily spotted and accessed. It has amenities like colour TV with cable channel, 24-hour hot and cold running water supply, direct dialing facility for local and STD call, attached bathroom in every room, laundry service, doctor-on-call, ample parking space, and foreign exchange assistance. There are many types of rooms such as premium suite room, economy single room, club double room, club single room, economy double room, also superior double room, and superior single room . It is approx. 10 km from Patna Airport, 3 km from Patna Junction Railway Station, and 6 km from Mithapur Bus Stand.Why should you stay here? Guests can visit places like Patna Museum, Golghar, Nalanda University, and Sanjay Gandhi Botanical Garden easily.",8.0,25.600048100000002,85.1631393,32206,Orange Inn,Hotel,2767.0,Superior AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Alapuzzha,"Located at the Marari beach, Mararikulam in Alleppey, this is a home stay property that offers accommodation in rooms equipped with air conditioning and shower area. Apart from parking, the hotel also offers the taxi service at a chargeable basis. The Cochin Airport is located at a distance of 75 kms. The nearest railway station is about 15 kms. from the hotel and the bus stand at 11 kms.",0.0,9.601815199999999,76.3040237,118369,Diana Homestay,Homestay,1900.0,Non AC double Room,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,True,False,False,True,True,False,False,False
Rajahmundry,"What should you know? Hotel Shelton provides world class facilities with elegantly designed architecture. It has amenities like room service, parking, travel desk, concierge, florist, Wi-Fi access, safe deposit lockers, air-conditioning, gift shop, doctor-on-call, a banquet, and board rooms for business conferences and grand receptions, a fitness centre and a spa area for the residents. The hotel includes an in-house restaurant serves delicious Thai, North Indian, South Indian, and Chinese delicacies. It has two bars name Sphere and Twister for having drinks. It is approximately 15 km from Rajahmundry Airport New Terminal, 3 km from Rajahmundry Railway Station, and 2 km from Kotipalli Bus Stand. Why should you stay here? The guests can visit places like Madeena Masjid, Kadiyapulanka, Papi Hills, Alcot Gardens, and Kotilingeswara Temple.",10.0,16.9988117,81.7845993,26859,Hotel Shelton,Hotel,3466.0,Classic AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,True,True,False,False,False,False,False,False
Thrissur,"What should you know? The hotel offers a string of modern facilities like travel assistance, adequate car parking space, 24-hour room service, laundry service, and an in-house multi-cuisine restaurant. The hotel accepts major credit cards for payment. Other hotel facilities include cloakroom, ATM counter, fax, copier, ISD and STD service, 14-hour internet café, help desk, DTP, a well-equipped business centre, car rental service, free newspaper, and tea or coffee. The hotel offers AC and non-AC rooms for accommodation. There is a well-equipped conference hall for conducting corporate events and meetings. It is situated close to the famous Vadakkumnatha Temple.Why should you stay here? Location is a major USP for this property. It is located right at the heart of Thrissur. It enjoys proximity to the bus stand and railway station.",2.0,10.5368586,76.2160187,57686,National Tourist Home,Hotel,662.0,Single Non-A/C Rooms,Not Verified,<,50 percent,1.0,1.0,True,False,False,False,True,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Golden Orchid is located in the heart of the city. It is a wonderful hotel that is designed for both business and leisure travellers. The hotel is close to some of the popular tourist destination of the city. The hotel prides itself in the comfort that it provides to all its guests. The amenities which are provided by the hotel include a bar, where you can relax after a long day of travelling. It is 16 km away from the nearest airport and 2.1 km away from the nearest Daliganj Railway Station.Why should you stay here? This hotel is perfectly located to satisfy both your business needs as well as your urge to explore the city.",22.0,26.873729700000002,80.9389877,31117,Hotel Golden Orchid,Hotel,4548.0,Orchid Executive Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Babian Inn provides deluxe category rooms with complimentary buffet breakfast. The hotel provides a wide range of amenities like 24-hour business center, 24 hours front desk, 24 hour security, doctor-on-call, babysitting service, board room, ballroom, banqueting, and free parking.. The in-room amenities include 24 hours room service, laundry/dry cleaning, air conditioning, extra bed/mattress on request, in-room safe, internet access, and newspaper. They also arrangements parties on request.Why should you stay here? The hotel is ideal for business travelers as well as casual travelers due to its warm hospitality and fine service.",0.0,26.8730392,80.9787292,38332,Babian Inn,Hotel,2280.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,True,False,True,False,False,False,False,False,False
Lucknow,,3.0,26.8500385,81.02346800000001,108532,Devesh Homestay,Homestay,2362.0,Double A/C Rooms,Verified,100,< 6 hours,2.0,2.0,True,False,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Situated on Gautam Budh Marg, Lucknow, is Hotel P.S.International. The hotel has 41 fully furnished rooms that are equipped with facilities like fridge, LCD TV, internet connectivity, and writing desk. Apart from this, there is doctor-on-call, travel desk, parking area, and 24x7 room service. The hotel is situated very close to famous landmarks like Moti Mahal. It also has a conference room for large formal gatherings and smaller meeting-rooms as well. The in-house restaurant serves traditional Lucknowi cuisine.Why should you stay here? Hotel P.S.International is easily accessible from Charbagh Railway Station and offers faciltiies that are suited to leisure and business travellers alike.",0.0,26.849184,80.9235382,22999,Hotel P.S.International,Hotel,1760.0,Super Deluxe Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Lucknow,,20.0,26.871038399999996,81.0148926,70998,Ranjees Hotel,Hotel,5433.0,Execuitive Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,True,False,False,False,True,False,False,False
New Delhi,"What should you know? The hotel is centrally situated and it offers facilities like a front desk, WiFi access, laundry service, doctor-on-call, DVD player on request, and airport transfers. This property offers accommodation in well-furnished rooms that come with in-room amenities like 24-hour room service, air-conditioning, attached bathroom, direct-dial telephone, LCD television, electronic safe, dressing mirror, tea/coffee maker, and a mini-bar. Guests staying here may dine at several surrounding restaurants during their stay.Why should you stay here? The facility provides comfortable accommodation along with modern amenities making it convenient for solo guests and leisure travelers. Tourists staying at the property can explore places like Red Fort, India Gate, Qutub Minar, and Lotus Temple.",2.0,28.564962400000002,77.23526,70060,New International Inn,Hotel,2385.0,Deluxe AC Single Bed,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,,22.0,26.880329100000004,80.9956512,68034,The Royal Palace,Hotel,1417.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Shimla Inn is located on Gautam Buddha Marg in Aminabad, Lucknow. It is a budget hotel offering AC and non-AC rooms with room service, television, and laundry services. It also provides doctor-on-call. Lucknow is well connected by road and rail to all major cities in India. Situated close to the hotel, Rumi Darwaza and Bara Imambara are famous structures of Mughal architecture, and amongst the sights to see in Lucknow. Hazratganj market is another attraction near the hotel, which has a fusion of old and modern architecture, and is a popular shopping area. Nawabi cuisine can be sampled in eateries around the hotel.Why should you stay here? Hotel Shimla Inn provides economical accommodation for visitors to Lucknow.",33.0,26.8371677,80.9241028,31173,Hotel Shimla Inn,Hotel,445.0,Single Non AC Attach Bathroom,Not Verified,100,< 6 hours,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False
Lucknow,"What should you know? Hotel Meadows Inn has 14 tastefully decorated AC rooms. They provide other amenities such as laundry service, doctor on call, pickup and drop from the airport on request, internet connectivity, and more. The premises boast of ample parking space as well. Hotel Meadows Inn has a multi-cuisine in-house dining area to pamper your taste buds. Tourist attractions such as Rumi Gate, Bara Imambara, Shaheed Smarak, Clock Tower, and some more places of interest are all within a distance of 20 km from the hotel. Why should you stay here? Hotel Meadows Inn is situated in an upscale area with several tourist spots within accessible distance from the hotel.",3.0,26.859275800000002,80.9939194,31417,Hotel Meadows Inn,Hotel,2685.0,Super Deluxe AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,True,True,False,False,False,False,False,False
New Delhi,"What should you know? Hotel Mantra Amaltas is an exclusive boutique hotel, in Delhi suburbs, that is surrounded by plush greenery. The hotel is luxurious, providing single and deluxe bedrooms, with an array of comforts like, AC rooms with a balcony, free Wi-Fi connectivity, a complimentary breakfast buffet, a roof-top section for recreation, and a huge swimming pool in the basement. They also provide enjoyable food and a thorough room service for their guests.Why should you stay here? The hotel is suitable for both leisure and business travel, and has been certified by TripAdvisor a Certificate of Excellence in 2014.",15.0,28.567382799999997,77.2614822,33612,Hotel Mantra Amaltas,Hotel,5829.0,Deluxe A/c Double,Not Verified,100,< 6 hours,2.0,2.0,True,True,True,True,True,True,False,False,False,False,False
Lucknow,"What should you know?00 noon.Why should you stay here? This Hotel is three km away from the airport and is also close to Lucknow Railway Station. It offers a comfortable stay, and is apt for all kinds of travellers.",24.0,26.795301399999996,80.89343259999998,31183,Hotel Relax Inn,Hotel,1167.0,Deluxe AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,True,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Vishwanath welcomes each guest with traditional Indian hospitality. It is a budget hotel with a total of 48 rooms. All the rooms are well furnished and comfortable with several in-room amenities such as air conditioner, colour television, daily newspaper, hair dryer, attached bath, and internet access. The hotel also offers various facilities, which include 24-hours security, front desk, room service, and housekeeping.Why should you stay here? Hotel guests can visit various tourist attractions in the city such as Ghanta Ghar Talab, Fort of Maharaja Bijli Pasi, and Firangi Mahal.",61.0,26.833633399999997,80.9208527,36244,Hotel Vishwanath,Hotel,1008.0,Day Use Room (9 am - 2pm),Not Verified,100,< 6 hours,1.0,2.0,True,False,True,False,True,True,False,False,False,False,False
Lucknow,"What should you know? Awadh Court Guest House is a 3-star hotel, providing a suitable accommodation for the travellers. They provide their guests with high-end modern amenities like AC rooms, TVs, internet access, laundry service, and a tea/coffee maker in the room. They also provide a lounge for relaxation, conference halls for meetings and functions, a beauty salon, and a fitness center. They accept all major debit and credit cards.Why should you stay here? The hotel is convenient for business travellers, with all the facilities provided by the hotel.",10.0,26.8538456,80.9970322,38380,Awadh Court Guest House,House,1712.0,Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,True,False,False,False,False,False,False
New Delhi,,3.0,28.5403843,77.29476170000001,80690,Lotus Residency,Hotel,2134.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,,1.0,26.8755131,81.0021057,31247,Hotel New RamKrishna,Hotel,789.0,Double Non AC Room,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,False,False,False,True,False,False
Lucknow,"What should you know? Hotel Moon Palace is a budget hotel located along one of the oldest wharfs in the country, in Lal Kuwan, Lucknow. It is 1 km away from Lucknow railway station and 10 km away from Chaudary Charan Singh International Airport. The hotel offers 8 rooms, all air-conditioned and equipped with cable television. Services provided include laundry and room service. Why should you stay here? In addition to the scenic view of the city skyline available in each of the rooms, the hotel is located at the heart of the citys financial and business centres.",43.0,26.8377304,80.92729190000001,31883,Hotel Moon Palace,Hotel,712.0,Double Non AC Room,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,False,False,False,False,False
Lucknow,"What should you know? Uma Guest House is located at Indiranagar of Sector 21 in Lucknow. Lucknow Bus Station is around 10 km away while Lucknow Charbagh Railway Station is approximately 11.5 km away. Its rooms are categorised as Family room, Standard double room with fan, and Deluxe double room. The in-room amenities include attached bathroom, shower area, work desk, satellite TV connection, and flat screen TV. It offers a host of modern amenities like banquet facilities, daily housekeeping, ironing facility, dry cleaning, laundry service, 24-hour front desk, and room service. Other amenities include newspaper, Wi-Fi facility, breakfast service in-room, AC, and private parking on additional charge.Why should you stay here? The property is situated within a distance of 5 km from the charming Kukrail Picnic Spot. Zoological Garden is around 8.4 km away while Bara Imambara is approximately 10 km away.",32.0,26.888603200000002,80.9832916,46450,Uma Guest House,House,489.0,Double Bed Non AC,Not Verified,100,10 hours,2.0,2.0,True,False,False,True,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Myriad is well known for the excellent accommodation and dining facilities it offers in Lucknow. The rooms in this hotel are all air conditioned and well maintained. The in-room amenities include satellite television, attached bathroom with shower, hairdryer, and free toiletries. There is a separate seating area and a well-stocked minibar in the rooms. For any query and assistance, the guests can call up the 24-hour front desk. Hotel Myriad also offers dining facilities at its onsite restaurant serving a wide range of Chinese and Indian delights. Conference facilities are also available in this hotel. Lucknow Railway Station is only 2 km from this property.Why should you stay here?",14.0,26.8408642,80.94009399999999,42626,Hotel Myriad,Hotel,4165.0,Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Shelter offers a relaxing and hassle-free accommodation. It has amenities like 24-hour security, room service, doctor-on-call, daily housekeeping, laundry, travel desk, parking, front desk, concierge, conference equipments, LCD projector, board room, business services, meeting facilities, and meeting rooms for the patrons. The hotel includes an in-house restaurant that serves great delicacies for the guests. It is approximately 10 km away from Chaudhary Charan Singh International Airport, 1 km from Lucknow Railway Station, and 1 km from Charbagh Bus Stand.Why should you stay here? The guests can visit places like Masjid Noor Muhammad, Shah Najaf Imambara, Kali Badi Temple, Farangi Mahal, and Sikander Bagh.",16.0,26.8330097,80.9207153,24579,Hotel Shelter,Hotel,2290.0,Super Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,False,False,False,True,False
Lucknow,"What should you know? Hotel Gaylord India is a business hotel. They have 32 well-furnished rooms that have all the modern amenities. They also provide various recreational services for the guests to relax and rejuvenate. The other facilities of the hotel include airport transfer, a conference hall, a dining hall, laundry, a front desk, parking, and doctor-on-call. While at the hotel one can visit the Lucknow Zoo, Mankameshwar Temple, and many more such tourist spots. The hotel is about 10.2 km away from the airport.Why should you stay here? The hotel is located comfortably close to both the business centres and tourist spots of the city.",0.0,26.837234499999997,80.9211502,42646,Hotel Gaylord India,Hotel,2187.0,Super Deluxe AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Monarch Hotel offers a comfortable stay to its guests. It has amenities like air-conditioning, room service, front desk, mini bar, housekeeping, internet, 24-hour security, LCD TV, travel desk, PBX telephones, and doctor-on-call for the patrons. It offers a great in-house multi-cuisine restaurant for dining. It is approximately 10 km from Chaudhary Charan Singh International Airport, 1 Km from Charbagh Railway Station, and 3 Km from Alambagh Bus Stand.Why should you stay here? The guests can visit places like Charbagh, Bas Mandi, Hari Masjid, and Fort of Maharaja Bijli Pasi among other places as they are located close to the hotel.",2.0,26.838308299999998,80.9180374,26435,Hotel Monarch Inn,Hotel,1713.0,Deluxe AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Pal Avadh is situated in Subhash Marg. It is 1.6 km away from Lucknow Railway Station. Here, guests can avail facilities like 24-hour front desk, travel counter, airport/railway station transfers, car parking, facilities for handicapped guests, taxi service, and internet access. This property offers 15 rooms that come with 24-hour room service, hot and cold water, colour television, housekeeping, telephone facility, laundry, and doctor-on-call. Guests can enjoy the culinary delights in the in-house multi-cuisine restaurant that serves variety of cuisines. The significant places nearby include Dilkusha Garden (6.3 km), Imambara Nazim Sahab (3.3 km), Rumi Darwaza (4.5 km), and Lucknow Zoo (4.1 km).Why should you stay here? This hotel is located conveniently for visitors as it is close to attractions and the railway station.",10.0,26.8420506,80.9193802,26885,Hotel Pal Avadh,Hotel,833.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,True,True,True,False,True,False,True,False,False
Lucknow,"What should you know? This elegantly decorated hotel comes with 20 modern, well appointed, and luxuriously equipped rooms that provides comfort to the resident guests. The array of services include air-conditioning, mini bar, internet connectivity, laundry, dry cleaning, front desk, pool, fitness centre, gym, and an in-house multi-cuisine restaurant.Why should you stay here? The hotel is plush as well as provides quality services to ensure the comfort of the guests. The places of interest around the hotel include Lucknow Zoo and Hazratganj.",26.0,26.851392699999998,81.01129909999999,59406,Corals Inn,Hotel,2083.0,Single A/C Rooms,Not Verified,<,0 percent,1.0,1.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,What should you know? Hotel Ramkrishna Gold is centrally-located with quick access to the the railway station and shopping centers. The hotel offers basic amenities with well-decorated rooms along with facilities for in-house dining.Why should you stay here? The central location of Hotel Ramkrishna Gold and its economical tariff makes it an attractive option for tourists in Lucknow.,5.0,26.8469105,80.9446564,31195,Hotel RamKrishna Gold,Hotel,667.0,Ordinary Non AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,False,False,False,True,False,False
Lucknow,"What should you know? Hotel Samrat is a good, comfortable, budget friendly hotel that is located in the heart of the city, with popular business and commercial hubs surrounding it. The rooms here are well furnished and are available in a wide variety of categories like Deluxe AC Double, Super Deluxe AC Double, and Deluxe Suite AC Double.Why should you stay here? The hotel is well suited for those traveling on work as it is easily accessible from the railway station and the bus stop.",8.0,26.8910103,80.9926147,26417,Hotel Samrat,Hotel,1500.0,Double A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,False,False,False,False,False,False,False,False
Lucknow,,13.0,26.7521172,80.95005040000001,77400,Hotel Cosmos,Hotel,2915.0,Economy AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
New Delhi,"BOUTIQUE HOSPITALITYThe Visaya is the premiere boutique hotel of New Delhi, that provides a holistic and luxurious hospitality experience for both business and leisure travelers alike.VISIONARY DESIGNThe contemporary design and understated elegance of the hotel embodies an artistic vision that runs through the entire hotel.IMPECCABLE SERVICEWe believe in personalized services to suit every guests individual and unique needs. A team of personnel with rich industry experience complement the heightened vision of the hotel.",17.0,28.5433941,77.21099090000001,25467,The Visaya,Hotel,4445.0,Superior Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,True,True,True,True,True,False,False,False,False
Lucknow,"What should you know? Hotel Modman Inn, a luxury guest house situated at Madan Mohan Malviya Marg in Lucknow, provides a budget-oriented accommodation for frequent corporate travellers and tourists on leisure trips. It provides guests with modern amenities in each one of its rooms. The hotel assists in arranging for any kind of transportation.Why should you stay here? Modman Inn is situated within 2 km from the heart of the city, Hazratganj.",18.0,26.8561516,80.9560776,36450,Hotel Modman Inn,Hotel,2456.0,Executive AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Superior Room, Deluxe Room, and A/C Economy Room. Some of the services offered here are bar/lounge, business centre, fitness centre with gym/workout room, free breakfast, free wifi, free parking, room service, spa, and wheelchair access. The in-house restaurant offers Continental, Thai, Chinese, Indian, and Mughlai cuisines.Why should you stay here? Hotel Deep Avadh is an easily accessible and budget-friendly accommodation for tourists.",82.0,26.839723600000003,80.9218292,1116,Hotel Deep Avadh,Hotel,1225.0,AC Economy Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,,37.0,26.8376675,80.9262314,77900,Triloki,Hotel,578.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Amar Prem is a budget hotel that offers a comfortable stay with warm hospitality. It provides a host of amenities like taxi service, parking facility, laundry, travel desk, and doctor-on-call. The hotel provides 33 standard guest rooms with an option of AC as well as non AC. The various in-room amenities provided by the hotel are room service, toiletries, cold/hot water, daily newspaper, study table, iron and ironing board,, mineral water, intercom, and cable TV. The time for check in and checkout is at 12 noon.Why should you stay here? The hotel is strategically located at only 7 km away from the airport. It is 1 km from the Charbagh railway station and 3 km from the Alambagh bus stand respectively.",9.0,26.8381729,80.92841340000001,38320,Hotel Amar Prem,Hotel,789.0,Single Non-A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Established in the year 2014, this hotel comprises 16 adequately furnished and elegantly designed rooms that are requisite for a convenient stay. The amenities provided by this choice of stay include ample parking space, banquet facilities for organising formal and social functions, valet parking, and wedding services. In-room amenities offered here include air-conditioning, laundry services, and cable/satellite TV. The well-trained and courteous staff ensures that the guests are given the best hospitable environment. This hotel is 34.6 km away from Chaudhary Charan Singh International Airport, 13.8 km away from Lucknow Railway Station, and 9.9 km away from Lucknow Bus Stand.Why should you stay here? Few of the places of interest nearby are Bhootnath Temple, Koneshwar Temple, and Grace Bible Church.",81.0,26.833896600000003,80.92842859999999,70938,Heritage Hotel,Hotel,2626.0,Economic Double,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
New Delhi,"Providing free Wi-Fi internet access, Welcome Guest House is located at 2 km from the Deer Park. This guest house in New Delhi is accessible from the Lodhi Colony Railway Station, which is at 4 km.",1.0,28.5586796,77.2081833,111034,Welcome guest house,House,1700.0,standard double room,Not Verified,100,< 6 hours,2.0,0.0,True,False,False,True,False,False,False,False,False,False,False
Lucknow,"What should you know? Vrindavan Guest House is situated on AP Sen Road at Charbagh in Lucknow. The guest house offers several amenities like taxi services, railway station transfer, airport transfer, parking space, laundry facilities, doctor-on-call, and dining hall. Other hotel amenities include a modern conferencing facility and high speed internet access. It boasts of elegantly furnished air-conditioned guest rooms with in-room amenities like attached bathrooms, necessary toiletries, complimentary Wi-Fi access, hot/cold water, mini fridge, writing table, business kit, direct-dial telephone, and TV. It has a well-stocked bar and its in-house restaurant offers delectable Lucknowi dishes Why should you stay here? The property is conveniently connected to famous tourist attractions and shopping centers in Lucknow. Prominent tourist sites like the Lucknow Zoo, Dilkusha, Clock Tower, Shahinajaf Imambara, and Hussainabad Picture Gallery among many others are nearby.",10.0,26.834434499999997,80.9242859,46444,Vrindavan Guest House,House,1334.0,Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel The Grand is a budget property, situated on 4 Nawal Kishore Halwasiya Road. This hotel offers facilities and services like 24-hour front desk, internet access, travel desk, and security. This property offers accommodation in 20 rooms that come with in-rooms amenities like room service, air-conditioning, attached bathroom, dressing mirror, telephone facility, writing desk, cable television, laundry service, and doctor-on-call. Guests staying at this hotel can visit the nearby restaurants for their meals.Why should you stay here? Here, guests can relax and also explore the city, and nearby places with ease.",12.0,26.848503100000002,80.9404755,31131,Hotel The Grand,Hotel,1168.0,Economy AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,True,True,False,False,False,False,False,False
Lucknow,"What should you know? The hotel is situated near Dental Clinic on Sabzi Mandi Road at Char Bagh in Lucknow. It offers accommodation in 46 well-appointed AC and non-AC rooms. It offers several amenities like air conditioning, laundry service, television with satellite connection, doctor-on-call, travel desk, elevator, car parking space, laundry service, and a telephone. The hotel accepts all major debit and credit cards for payment. Amausi Airport, Lucknow is the nearest airport from the hotel. Guests can relish Chinese, Italian and other vegetarian and non vegetarian dishes in the hotels in-house restaurant.Why should you stay here? This is a budget-friendly property and a preferred stopover for travellers who want comfortable accommodation at affordable rates in the city. The hotel is located in proximity to Bada Imambada, Lucknow Zoo, Hazratganj Market, and Char Bagh Bus Stand.",14.0,26.829679499999997,80.91984559999999,26545,Hotel Triveni,Hotel,556.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,True,False,False,False,False,False
Lucknow,,32.0,26.8181438,80.9071579,68258,Hotel Sapna,Hotel,800.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Shekhawati,,,27.377561600000003,75.0833206,76280,Fateh Vilas,Hotel,2667.0,Double A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,False,False,False,False,False,False
Lucknow,,5.0,26.875974699999997,80.930481,111048,Best Paying Guest House,House,445.0,Double Non-A/C Rooms,Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Lucknow,,6.0,26.839734999999997,80.92621609999999,99604,Shanta VS Continental,Hotel,1200.0,Deluxe A/c Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,True,False,False,False,False,False
Lucknow,"What should you know? Hotel Rangoli believes in providing high-end amenities for their guests with personalised services and warm hospitality. The hotel provides basic amenities like LCD TVs in all rooms, prompt room service, laundry and dry cleaning services, and internet access. It also offers a conference and banquet hall for corporate travellers. It is less than a kilometre from the railway station and around 7 km from the airport, thereby making this hotel highly-accessible by rail and air.Why should you stay here? The hotel is luxurious and offers warm, hospitable services. It is also conveniently located at the centre of Lucknow and close to commercial hubs like Hazratganj, Aminabad, and Alambagh.",10.0,26.833629600000002,80.92457579999999,36460,Hotel Rangoli,Hotel,1500.0,Single A/C Rooms,Not Verified,100,< 6 hours,1.0,1.0,True,True,False,False,False,False,False,False,False,False,False
